06:30:47 [INFO] pixel (26, 53)  terminal (26, 26)
06:30:47 [INFO] pixel (26, 53)  terminal (26, 26)
06:30:47 [INFO] pixel (26, 54)  terminal (26, 27)
06:30:47 [INFO] pixel (26, 55)  terminal (26, 27)
06:30:47 [INFO] pixel (26, 55)  terminal (26, 27)
06:30:47 [INFO] pixel (27, 55)  terminal (27, 27)
06:30:47 [INFO] pixel (27, 56)  terminal (27, 28)
06:30:47 [INFO] pixel (27, 56)  terminal (27, 28)
06:30:47 [INFO] pixel (28, 56)  terminal (28, 28)
06:30:47 [INFO] pixel (28, 57)  terminal (28, 28)
06:30:47 [INFO] pixel (28, 57)  terminal (28, 28)
06:30:47 [INFO] pixel (29, 57)  terminal (29, 28)
06:30:47 [INFO] pixel (29, 58)  terminal (29, 29)
06:30:47 [INFO] pixel (30, 58)  terminal (30, 29)
06:30:47 [INFO] pixel (30, 59)  terminal (30, 29)
06:30:48 [INFO] pixel (30, 59)  terminal (30, 29)
06:30:48 [INFO] pixel (31, 59)  terminal (31, 29)
06:30:48 [INFO] pixel (31, 60)  terminal (31, 30)
06:30:48 [INFO] pixel (31, 60)  terminal (31, 30)
06:30:48 [INFO] pixel (32, 60)  terminal (32, 30)
06:30:48 [INFO] pixel (32, 60)  terminal (32, 30)
06:30:48 [INFO] pixel (33, 60)  terminal (33, 30)
06:30:48 [INFO] pixel (33, 59)  terminal (33, 29)
06:30:48 [INFO] pixel (33, 59)  terminal (33, 29)
06:30:48 [INFO] pixel (33, 58)  terminal (33, 29)
06:30:48 [INFO] pixel (34, 58)  terminal (34, 29)
06:30:48 [INFO] pixel (34, 58)  terminal (34, 29)
06:30:49 [INFO] pixel (34, 57)  terminal (34, 28)
06:30:49 [INFO] pixel (34, 57)  terminal (34, 28)
06:30:49 [INFO] pixel (34, 57)  terminal (34, 28)
06:30:49 [INFO] pixel (35, 57)  terminal (35, 28)
06:30:49 [INFO] pixel (36, 57)  terminal (36, 28)
06:30:49 [INFO] pixel (36, 58)  terminal (36, 29)
06:30:49 [INFO] pixel (36, 58)  terminal (36, 29)
06:30:49 [INFO] pixel (36, 59)  terminal (36, 29)
06:30:49 [INFO] pixel (37, 59)  terminal (37, 29)
06:30:49 [INFO] pixel (37, 60)  terminal (37, 30)
06:30:49 [INFO] pixel (37, 60)  terminal (37, 30)
06:30:50 [INFO] pixel (38, 60)  terminal (38, 30)
06:30:50 [INFO] pixel (38, 60)  terminal (38, 30)
06:30:50 [INFO] pixel (39, 60)  terminal (39, 30)
06:30:50 [INFO] pixel (40, 60)  terminal (40, 30)
06:30:50 [INFO] pixel (40, 59)  terminal (40, 29)
06:30:50 [INFO] pixel (40, 59)  terminal (40, 29)
06:30:51 [INFO] pixel (41, 59)  terminal (41, 29)
06:30:51 [INFO] pixel (41, 59)  terminal (41, 29)
06:30:51 [INFO] pixel (42, 59)  terminal (42, 29)
06:30:51 [INFO] pixel (42, 59)  terminal (42, 29)
06:30:51 [INFO] pixel (43, 59)  terminal (43, 29)
06:30:51 [INFO] pixel (43, 59)  terminal (43, 29)
06:30:51 [INFO] pixel (44, 59)  terminal (44, 29)
06:30:52 [INFO] pixel (44, 59)  terminal (44, 29)
06:30:52 [INFO] pixel (44, 60)  terminal (44, 30)
06:30:52 [INFO] pixel (44, 60)  terminal (44, 30)
06:30:52 [INFO] pixel (45, 60)  terminal (45, 30)
06:30:52 [INFO] pixel (45, 60)  terminal (45, 30)
06:30:52 [INFO] pixel (46, 60)  terminal (46, 30)
06:30:52 [INFO] pixel (47, 60)  terminal (47, 30)
06:30:52 [INFO] pixel (47, 60)  terminal (47, 30)
06:30:53 [INFO] Started tui app
